Station,BCI,DateTimeOriginal,Date,Time,Species,Month,TimeStamp,TimePeriod,Area
D04,3,6/22/2018 23:43,6/22/2018,23:43:46,Deer - Doe,6,6/22/2018 23:43,Pre,Inside
D06,3,6/22/2018 7:24,6/22/2018,7:24:42,Deer - Doe,6,6/22/2018 7:24,Pre,Inside
D06,4,6/22/2018 7:24,6/22/2018,7:24:44,Deer - Doe,6,6/22/2018 7:24,Pre,Inside
E05,3,6/22/2018 9:58,6/22/2018,9:58:27,Deer - Doe,6,6/22/2018 9:58,Pre,Inside
E07,2,6/22/2018 1:35,6/22/2018,1:35:35,Deer - Doe,6,6/22/2018 1:35,Pre,Inside
E07,4,6/22/2018 19:48,6/22/2018,19:48:32,Deer - Doe,6,6/22/2018 19:48,Pre,Inside
F08,2,6/22/2018 0:30,6/22/2018,0:30:26,Deer - Doe,6,6/22/2018 0:30,Pre,Inside
F08,4,6/22/2018 0:30,6/22/2018,0:30:13,Deer - Doe,6,6/22/2018 0:30,Pre,Inside
G09,4,6/22/2018 19:20,6/22/2018,19:20:56,Deer - Doe,6,6/22/2018 19:20,Pre,Inside
B02,4,6/23/2018 5:22,6/23/2018,5:22:43,Deer - Buck,6,6/23/2018 5:22,Pre,Inside
B02,4,6/23/2018 20:27,6/23/2018,20:27:19,Deer - Buck,6,6/23/2018 20:27,Pre,Inside
B02,3,6/23/2018 22:42,6/23/2018,22:42:21,Deer - Doe,6,6/23/2018 22:42,Pre,Inside
C03,3,6/23/2018 1:38,6/23/2018,1:38:06,Deer - Doe,6,6/23/2018 1:38,Pre,Inside
C09,1,6/23/2018 7:21,6/23/2018,7:21:24,Deer - Doe,6,6/23/2018 7:21,Pre,Inside
C09,2,6/23/2018 7:20,6/23/2018,7:20:15,Deer - Doe,6,6/23/2018 7:20,Pre,Inside
C09,4,6/23/2018 7:31,6/23/2018,7:31:51,Deer - Doe,6,6/23/2018 7:31,Pre,Inside
D04,0,6/23/2018 1:40,6/23/2018,1:40:25,Deer - Doe,6,6/23/2018 1:40,Pre,Inside
D04,2,6/23/2018 0:05,6/23/2018,0:05:50,Deer - Doe,6,6/23/2018 0:05,Pre,Inside
D04,2,6/23/2018 1:40,6/23/2018,1:40:24,Deer - Doe,6,6/23/2018 1:40,Pre,Inside
D04,3,6/23/2018 23:38,6/23/2018,23:38:29,Deer - Doe,6,6/23/2018 23:38,Pre,Inside
D06,5,6/23/2018 5:33,6/23/2018,5:33:58,Deer - Buck,6,6/23/2018 5:33,Pre,Inside
D06,4,6/23/2018 8:47,6/23/2018,8:47:42,Deer - Doe,6,6/23/2018 8:47,Pre,Inside
E05,1,6/23/2018 22:17,6/23/2018,22:17:39,Deer - Doe,6,6/23/2018 22:17,Pre,Inside
G11,2,6/23/2018 7:46,6/23/2018,7:46:30,Deer - Buck,6,6/23/2018 7:46,Pre,Inside
C03,4,6/24/2018 7:21,6/24/2018,7:21:20,Deer - Doe,6,6/24/2018 7:21,Pre,Inside
C03,5,6/24/2018 7:31,6/24/2018,7:31:52,Deer - Doe,6,6/24/2018 7:31,Pre,Inside
C09,2,6/24/2018 2:05,6/24/2018,2:05:18,Deer - Doe,6,6/24/2018 2:05,Pre,Inside
C09,2,6/24/2018 6:21,6/24/2018,6:21:25,Deer - Doe,6,6/24/2018 6:21,Pre,Inside
C09,4,6/24/2018 1:54,6/24/2018,1:54:25,Deer - Doe,6,6/24/2018 1:54,Pre,Inside
E05,1,6/24/2018 3:11,6/24/2018,3:11:10,Deer - Doe,6,6/24/2018 3:11,Pre,Inside
E05,3,6/24/2018 3:10,6/24/2018,3:10:50,Deer - Doe,6,6/24/2018 3:10,Pre,Inside
E05,4,6/24/2018 3:09,6/24/2018,3:09:07,Deer - Doe,6,6/24/2018 3:09,Pre,Inside
E09,2,6/24/2018 6:35,6/24/2018,6:35:09,Deer - Doe,6,6/24/2018 6:35,Pre,Inside
E09,2,6/24/2018 7:27,6/24/2018,7:27:30,Deer - Doe,6,6/24/2018 7:27,Pre,Inside
E09,3,6/24/2018 6:42,6/24/2018,6:42:38,Deer - Doe,6,6/24/2018 6:42,Pre,Inside
E09,3,6/24/2018 7:27,6/24/2018,7:27:25,Deer - Doe,6,6/24/2018 7:27,Pre,Inside
E09,4,6/24/2018 7:27,6/24/2018,7:27:59,Deer - Doe,6,6/24/2018 7:27,Pre,Inside
B02,3,6/25/2018 21:18,6/25/2018,21:18:29,Deer - Buck,6,6/25/2018 21:18,Pre,Inside
B02,4,6/25/2018 4:25,6/25/2018,4:25:08,Deer - Buck,6,6/25/2018 4:25,Pre,Inside
B02,4,6/25/2018 4:40,6/25/2018,4:40:56,Deer - Buck,6,6/25/2018 4:40,Pre,Inside
B02,4,6/25/2018 22:39,6/25/2018,22:39:25,Deer - Buck,6,6/25/2018 22:39,Pre,Inside
C03,4,6/25/2018 20:32,6/25/2018,20:32:30,Deer - Doe,6,6/25/2018 20:32,Pre,Inside
E05,1,6/25/2018 4:22,6/25/2018,4:22:26,Deer - Doe,6,6/25/2018 4:22,Pre,Inside
E05,3,6/25/2018 17:32,6/25/2018,17:32:03,Deer - Doe,6,6/25/2018 17:32,Pre,Inside
E05,4,6/25/2018 8:10,6/25/2018,8:10:12,Deer - Doe,6,6/25/2018 8:10,Pre,Inside
E07,3,6/25/2018 6:53,6/25/2018,6:53:14,Deer - Doe,6,6/25/2018 6:53,Pre,Inside
F10,3,6/25/2018 6:36,6/25/2018,6:36:33,Deer - Buck,6,6/25/2018 6:36,Pre,Inside
F10,3,6/25/2018 6:36,6/25/2018,6:36:33,Deer - Doe,6,6/25/2018 6:36,Pre,Inside
G09,4,6/25/2018 17:45,6/25/2018,17:45:31,Deer - Doe,6,6/25/2018 17:45,Pre,Inside
C03,4,6/26/2018 0:39,6/26/2018,0:39:35,Deer - Doe,6,6/26/2018 0:39,Pre,Inside
C03,5,6/26/2018 0:39,6/26/2018,0:39:32,Deer - Doe,6,6/26/2018 0:39,Pre,Inside
E05,5,6/26/2018 22:46,6/26/2018,22:46:11,Deer - Buck,6,6/26/2018 22:46,Pre,Inside
E05,3,6/26/2018 22:46,6/26/2018,22:46:55,Deer - Doe,6,6/26/2018 22:46,Pre,Inside
E05,4,6/26/2018 22:44,6/26/2018,22:44:18,Deer - Doe,6,6/26/2018 22:44,Pre,Inside
E07,4,6/26/2018 6:04,6/26/2018,6:04:20,Deer - Doe,6,6/26/2018 6:04,Pre,Inside
E11,4,6/26/2018 23:56,6/26/2018,23:56:36,Deer - Doe,6,6/26/2018 23:56,Pre,Inside
F08,4,6/26/2018 12:59,6/26/2018,12:59:00,Deer - Buck,6,6/26/2018 12:59,Pre,Inside
F08,4,6/26/2018 20:13,6/26/2018,20:13:32,Deer - Doe,6,6/26/2018 20:13,Pre,Inside
G11,1,6/26/2018 21:46,6/26/2018,21:46:13,Deer - Doe,6,6/26/2018 21:46,Pre,Inside
G11,1,6/26/2018 22:55,6/26/2018,22:55:01,Deer - Doe,6,6/26/2018 22:55,Pre,Inside
B02,4,6/27/2018 0:54,6/27/2018,0:54:37,Deer - Buck,6,6/27/2018 0:54,Pre,Inside
B02,4,6/27/2018 7:56,6/27/2018,7:56:57,Deer - Buck,6,6/27/2018 7:56,Pre,Inside
D04,5,6/28/2018 1:55,6/28/2018,1:55:02,Deer - Buck,6,6/28/2018 1:55,Pre,Inside
D04,0,6/28/2018 1:24,6/28/2018,1:24:23,Deer - Doe,6,6/28/2018 1:24,Pre,Inside
E05,2,6/28/2018 15:40,6/28/2018,15:40:29,Deer - Doe,6,6/28/2018 15:40,Pre,Inside
E05,2,6/28/2018 17:43,6/28/2018,17:43:43,Deer - Doe,6,6/28/2018 17:43,Pre,Inside
E05,3,6/28/2018 10:27,6/28/2018,10:27:50,Deer - Doe,6,6/28/2018 10:27,Pre,Inside
E05,3,6/28/2018 12:23,6/28/2018,12:23:04,Deer - Doe,6,6/28/2018 12:23,Pre,Inside
E05,4,6/28/2018 12:29,6/28/2018,12:29:07,Deer - Doe,6,6/28/2018 12:29,Pre,Inside
G11,2,6/28/2018 7:58,6/28/2018,7:58:52,Deer - Doe,6,6/28/2018 7:58,Pre,Inside
G11,3,6/28/2018 7:58,6/28/2018,7:58:23,Deer - Doe,6,6/28/2018 7:58,Pre,Inside
B02,4,6/29/2018 22:03,6/29/2018,22:03:09,Deer - Buck,6,6/29/2018 22:03,Pre,Inside
D04,3,6/29/2018 20:59,6/29/2018,20:59:22,Deer - Doe,6,6/29/2018 20:59,Pre,Inside
E05,3,6/29/2018 9:47,6/29/2018,9:47:54,Deer - Doe,6,6/29/2018 9:47,Pre,Inside
E07,3,6/29/2018 2:46,6/29/2018,2:46:49,Deer - Doe,6,6/29/2018 2:46,Pre,Inside
B02,3,6/30/2018 21:43,6/30/2018,21:43:19,Deer - Buck,6,6/30/2018 21:43,Pre,Inside
B02,3,6/30/2018 22:00,6/30/2018,22:00:52,Deer - Buck,6,6/30/2018 22:00,Pre,Inside
B02,4,6/30/2018 18:36,6/30/2018,18:36:39,Deer - Buck,6,6/30/2018 18:36,Pre,Inside
B02,4,6/30/2018 22:04,6/30/2018,22:04:19,Deer - Buck,6,6/30/2018 22:04,Pre,Inside
B02,4,6/30/2018 7:46,6/30/2018,7:46:38,Deer - Doe,6,6/30/2018 7:46,Pre,Inside
C03,3,6/30/2018 23:56,6/30/2018,23:56:49,Deer - Doe,6,6/30/2018 23:56,Pre,Inside
C03,4,6/30/2018 21:46,6/30/2018,21:46:16,Deer - Doe,6,6/30/2018 21:46,Pre,Inside
C03,4,6/30/2018 23:56,6/30/2018,23:56:46,Deer - Doe,6,6/30/2018 23:56,Pre,Inside
D04,1,6/30/2018 23:12,6/30/2018,23:12:18,Deer - Doe,6,6/30/2018 23:12,Pre,Inside
F08,2,6/30/2018 4:46,6/30/2018,4:46:47,Deer - Doe,6,6/30/2018 4:46,Pre,Inside
F08,3,6/30/2018 4:44,6/30/2018,4:44:08,Deer - Doe,6,6/30/2018 4:44,Pre,Inside
F08,3,6/30/2018 5:29,6/30/2018,5:29:21,Deer - Doe,6,6/30/2018 5:29,Pre,Inside
F08,4,6/30/2018 19:35,6/30/2018,19:35:05,Deer - Doe,6,6/30/2018 19:35,Pre,Inside
F10,3,6/30/2018 8:47,6/30/2018,8:47:12,Deer - Buck,6,6/30/2018 8:47,Pre,Inside
F10,3,6/30/2018 8:47,6/30/2018,8:47:12,Deer - Doe,6,6/30/2018 8:47,Pre,Inside
B02,4,7/1/2018 10:54,7/1/2018,10:54:12,Deer - Buck,7,7/1/2018 10:54,Pre,Inside
C09,2,7/1/2018 4:10,7/1/2018,4:10:40,Deer - Doe,7,7/1/2018 4:10,Pre,Inside
C09,4,7/1/2018 5:46,7/1/2018,5:46:56,Deer - Doe,7,7/1/2018 5:46,Pre,Inside
E05,1,7/1/2018 1:19,7/1/2018,1:19:22,Deer - Doe,7,7/1/2018 1:19,Pre,Inside
E05,2,7/1/2018 9:28,7/1/2018,9:28:19,Deer - Doe,7,7/1/2018 9:28,Pre,Inside
E05,3,7/1/2018 9:28,7/1/2018,9:28:30,Deer - Doe,7,7/1/2018 9:28,Pre,Inside
E09,4,7/1/2018 9:04,7/1/2018,9:04:12,Deer - Doe,7,7/1/2018 9:04,Pre,Inside
E11,3,7/1/2018 23:08,7/1/2018,23:08:13,Deer - Buck,7,7/1/2018 23:08,Pre,Inside
F06,3,7/1/2018 1:28,7/1/2018,1:28:45,Deer - Doe,7,7/1/2018 1:28,Pre,Inside
B02,4,7/2/2018 17:09,7/2/2018,17:09:58,Deer - Buck,7,7/2/2018 17:09,Pre,Inside
C03,3,7/2/2018 3:26,7/2/2018,3:26:07,Deer - Doe,7,7/2/2018 3:26,Pre,Inside
D04,3,7/2/2018 22:17,7/2/2018,22:17:22,Deer - Doe,7,7/2/2018 22:17,Pre,Inside
E05,3,7/2/2018 6:30,7/2/2018,6:30:34,Deer - Doe,7,7/2/2018 6:30,Pre,Inside
E05,4,7/2/2018 6:30,7/2/2018,6:30:33,Deer - Doe,7,7/2/2018 6:30,Pre,Inside
E05,4,7/2/2018 12:24,7/2/2018,12:24:00,Deer - Doe,7,7/2/2018 12:24,Pre,Inside
E07,3,7/2/2018 0:08,7/2/2018,0:08:06,Deer - Doe,7,7/2/2018 0:08,Pre,Inside
G11,3,7/2/2018 2:50,7/2/2018,2:50:44,Deer - Doe,7,7/2/2018 2:50,Pre,Inside
B02,4,7/3/2018 5:11,7/3/2018,5:11:09,Deer - Buck,7,7/3/2018 5:11,Pre,Inside
B10,4,7/3/2018 10:55,7/3/2018,10:55:38,Deer - Doe,7,7/3/2018 10:55,Pre,Inside
D04,4,7/3/2018 2:16,7/3/2018,2:16:07,Deer - Buck,7,7/3/2018 2:16,Pre,Inside
D04,3,7/3/2018 21:50,7/3/2018,21:50:43,Deer - Doe,7,7/3/2018 21:50,Pre,Inside
D06,4,7/3/2018 6:24,7/3/2018,6:24:06,Deer - Doe,7,7/3/2018 6:24,Pre,Inside
E05,3,7/3/2018 6:22,7/3/2018,6:22:25,Deer - Doe,7,7/3/2018 6:22,Pre,Inside
E05,4,7/3/2018 20:17,7/3/2018,20:17:45,Deer - Doe,7,7/3/2018 20:17,Pre,Inside
E09,4,7/3/2018 0:09,7/3/2018,0:09:40,Deer - Doe,7,7/3/2018 0:09,Pre,Inside
F06,3,7/3/2018 1:20,7/3/2018,1:20:22,Deer - Doe,7,7/3/2018 1:20,Pre,Inside
F08,3,7/3/2018 10:37,7/3/2018,10:37:15,Deer - Doe,7,7/3/2018 10:37,Pre,Inside
D06,4,7/4/2018 2:38,7/4/2018,2:38:48,Deer - Doe,7,7/4/2018 2:38,Pre,Inside
E05,4,7/4/2018 9:07,7/4/2018,9:07:08,Deer - Doe,7,7/4/2018 9:07,Pre,Inside
E11,3,7/4/2018 3:13,7/4/2018,3:13:59,Deer - Doe,7,7/4/2018 3:13,Pre,Inside
F06,3,7/4/2018 1:22,7/4/2018,1:22:53,Deer - Doe,7,7/4/2018 1:22,Pre,Inside
F06,4,7/4/2018 1:23,7/4/2018,1:23:28,Deer - Doe,7,7/4/2018 1:23,Pre,Inside
F10,4,7/4/2018 8:10,7/4/2018,8:10:17,Deer - Buck,7,7/4/2018 8:10,Pre,Inside
F10,4,7/4/2018 8:10,7/4/2018,8:10:17,Deer - Doe,7,7/4/2018 8:10,Pre,Inside
G09,1,7/4/2018 21:21,7/4/2018,21:21:26,Deer - Buck,7,7/4/2018 21:21,Pre,Inside
G09,2,7/4/2018 17:54,7/4/2018,17:54:21,Deer - Buck,7,7/4/2018 17:54,Pre,Inside
D04,3,7/5/2018 8:07,7/5/2018,8:07:54,Deer - Doe,7,7/5/2018 8:07,Pre,Inside
D06,4,7/5/2018 8:00,7/5/2018,8:00:59,Deer - Doe,7,7/5/2018 8:00,Pre,Inside
E11,3,7/5/2018 6:36,7/5/2018,6:36:04,Deer - Buck,7,7/5/2018 6:36,Pre,Inside
E11,4,7/5/2018 6:35,7/5/2018,6:35:59,Deer - Buck,7,7/5/2018 6:35,Pre,Inside
B02,4,7/6/2018 11:58,7/6/2018,11:58:31,Deer - Doe,7,7/6/2018 11:58,Pre,Inside
B10,4,7/6/2018 1:27,7/6/2018,1:27:05,Deer - Buck,7,7/6/2018 1:27,Pre,Inside
E07,4,7/6/2018 3:38,7/6/2018,3:38:03,Deer - Doe,7,7/6/2018 3:38,Pre,Inside
E09,2,7/6/2018 13:46,7/6/2018,13:46:42,Deer - Doe,7,7/6/2018 13:46,Pre,Inside
E11,3,7/6/2018 6:30,7/6/2018,6:30:57,Deer - Buck,7,7/6/2018 6:30,Pre,Inside
F08,3,7/6/2018 8:40,7/6/2018,8:40:28,Deer - Doe,7,7/6/2018 8:40,Pre,Inside
B02,4,7/7/2018 2:59,7/7/2018,2:59:17,Deer - Buck,7,7/7/2018 2:59,Pre,Inside
D04,4,7/7/2018 23:29,7/7/2018,23:29:42,Deer - Buck,7,7/7/2018 23:29,Pre,Inside
D04,3,7/7/2018 20:53,7/7/2018,20:53:16,Deer - Doe,7,7/7/2018 20:53,Pre,Inside
D04,4,7/7/2018 20:53,7/7/2018,20:53:14,Deer - Doe,7,7/7/2018 20:53,Pre,Inside
E05,3,7/7/2018 23:15,7/7/2018,23:15:21,Deer - Doe,7,7/7/2018 23:15,Pre,Inside
E05,4,7/7/2018 6:08,7/7/2018,6:08:46,Deer - Doe,7,7/7/2018 6:08,Pre,Inside
B02,3,7/8/2018 3:08,7/8/2018,3:08:34,Deer - Buck,7,7/8/2018 3:08,Pre,Inside
B02,3,7/8/2018 21:33,7/8/2018,21:33:18,Deer - Buck,7,7/8/2018 21:33,Pre,Inside
B02,4,7/8/2018 3:02,7/8/2018,3:02:02,Deer - Buck,7,7/8/2018 3:02,Pre,Inside
B02,4,7/8/2018 21:32,7/8/2018,21:32:55,Deer - Buck,7,7/8/2018 21:32,Pre,Inside
D04,3,7/8/2018 20:56,7/8/2018,20:56:53,Deer - Doe,7,7/8/2018 20:56,Pre,Inside
E05,2,7/8/2018 6:26,7/8/2018,6:26:43,Deer - Doe,7,7/8/2018 6:26,Pre,Inside
E05,3,7/8/2018 5:35,7/8/2018,5:35:42,Deer - Doe,7,7/8/2018 5:35,Pre,Inside
E05,4,7/8/2018 4:43,7/8/2018,4:43:35,Deer - Doe,7,7/8/2018 4:43,Pre,Inside
F08,3,7/8/2018 16:01,7/8/2018,16:01:59,Deer - Doe,7,7/8/2018 16:01,Pre,Inside
B02,4,7/9/2018 10:08,7/9/2018,10:08:37,Deer - Buck,7,7/9/2018 10:08,Pre,Inside
C03,3,7/9/2018 3:54,7/9/2018,3:54:37,Deer - Doe,7,7/9/2018 3:54,Pre,Inside
C03,4,7/9/2018 6:55,7/9/2018,6:55:18,Deer - Doe,7,7/9/2018 6:55,Pre,Inside
D04,3,7/9/2018 6:22,7/9/2018,6:22:16,Deer - Doe,7,7/9/2018 6:22,Pre,Inside
D04,4,7/9/2018 20:08,7/9/2018,20:08:09,Deer - Doe,7,7/9/2018 20:08,Pre,Inside
E05,3,7/9/2018 7:50,7/9/2018,7:50:42,Deer - Doe,7,7/9/2018 7:50,Pre,Inside
E05,4,7/9/2018 7:50,7/9/2018,7:50:55,Deer - Doe,7,7/9/2018 7:50,Pre,Inside
E05,4,7/9/2018 18:24,7/9/2018,18:24:29,Deer - Doe,7,7/9/2018 18:24,Pre,Inside
F08,4,7/9/2018 5:38,7/9/2018,5:38:44,Deer - Doe,7,7/9/2018 5:38,Pre,Inside
B02,3,7/10/2018 21:13,7/10/2018,21:13:50,Deer - Buck,7,7/10/2018 21:13,Pre,Inside
B02,4,7/10/2018 21:10,7/10/2018,21:10:47,Deer - Buck,7,7/10/2018 21:10,Pre,Inside
D04,2,7/10/2018 2:35,7/10/2018,2:35:38,Deer - Doe,7,7/10/2018 2:35,Pre,Inside
D04,4,7/10/2018 1:44,7/10/2018,1:44:20,Deer - Doe,7,7/10/2018 1:44,Pre,Inside
D04,4,7/10/2018 4:14,7/10/2018,4:14:26,Deer - Doe,7,7/10/2018 4:14,Pre,Inside
E09,3,7/10/2018 15:59,7/10/2018,15:59:44,Deer - Doe,7,7/10/2018 15:59,Pre,Inside
G09,2,7/10/2018 1:09,7/10/2018,1:09:07,Deer - Buck,7,7/10/2018 1:09,Pre,Inside
G09,3,7/10/2018 1:08,7/10/2018,1:08:46,Deer - Doe,7,7/10/2018 1:08,Pre,Inside
B02,4,7/11/2018 22:39,7/11/2018,22:39:26,Deer - Buck,7,7/11/2018 22:39,Pre,Inside
B10,4,7/11/2018 4:43,7/11/2018,4:43:34,Deer - Buck,7,7/11/2018 4:43,Pre,Inside
G09,1,7/11/2018 21:55,7/11/2018,21:55:47,Deer - Buck,7,7/11/2018 21:55,Pre,Inside
G09,2,7/11/2018 21:55,7/11/2018,21:55:40,Deer - Buck,7,7/11/2018 21:55,Pre,Inside
G09,3,7/11/2018 21:56,7/11/2018,21:56:00,Deer - Buck,7,7/11/2018 21:56,Pre,Inside
B02,4,7/12/2018 21:37,7/12/2018,21:37:17,Deer - Buck,7,7/12/2018 21:37,Pre,Inside
E05,3,7/12/2018 21:35,7/12/2018,21:35:05,Deer - Doe,7,7/12/2018 21:35,Pre,Inside
G09,2,7/12/2018 22:05,7/12/2018,22:05:27,Deer - Buck,7,7/12/2018 22:05,Pre,Inside
B02,4,7/13/2018 1:28,7/13/2018,1:28:12,Deer - Buck,7,7/13/2018 1:28,Pre,Inside
B02,4,7/13/2018 6:31,7/13/2018,6:31:38,Deer - Buck,7,7/13/2018 6:31,Pre,Inside
D04,3,7/13/2018 4:28,7/13/2018,4:28:25,Deer - Doe,7,7/13/2018 4:28,Pre,Inside
D08,3,7/13/2018 11:50,7/13/2018,11:50:21,Deer - Doe,7,7/13/2018 11:50,Pre,Inside
E05,3,7/13/2018 2:09,7/13/2018,2:09:39,Deer - Doe,7,7/13/2018 2:09,Pre,Inside
G09,2,7/13/2018 21:49,7/13/2018,21:49:42,Deer - Doe,7,7/13/2018 21:49,Pre,Inside
B02,4,7/14/2018 0:54,7/14/2018,0:54:15,Deer - Buck,7,7/14/2018 0:54,Pre,Inside
B02,2,7/14/2018 22:12,7/14/2018,22:12:54,Deer - Doe,7,7/14/2018 22:12,Pre,Inside
D04,4,7/14/2018 10:44,7/14/2018,10:44:25,Deer - Buck,7,7/14/2018 10:44,Pre,Inside
E05,3,7/14/2018 14:45,7/14/2018,14:45:04,Deer - Buck,7,7/14/2018 14:45,Pre,Inside
E05,3,7/14/2018 9:03,7/14/2018,9:03:46,Deer - Doe,7,7/14/2018 9:03,Pre,Inside
E09,3,7/14/2018 16:40,7/14/2018,16:40:09,Deer - Doe,7,7/14/2018 16:40,Pre,Inside
G11,2,7/14/2018 8:09,7/14/2018,8:09:35,Deer - Buck,7,7/14/2018 8:09,Pre,Inside
B02,3,7/15/2018 23:39,7/15/2018,23:39:52,Deer - Buck,7,7/15/2018 23:39,Pre,Inside
B02,4,7/15/2018 6:48,7/15/2018,6:48:21,Deer - Buck,7,7/15/2018 6:48,Pre,Inside
B02,4,7/15/2018 23:39,7/15/2018,23:39:37,Deer - Buck,7,7/15/2018 23:39,Pre,Inside
D04,2,7/15/2018 2:25,7/15/2018,2:25:25,Deer - Doe,7,7/15/2018 2:25,Pre,Inside
D08,4,7/15/2018 9:21,7/15/2018,9:21:43,Deer - Buck,7,7/15/2018 9:21,Pre,Inside
E11,1,7/15/2018 3:21,7/15/2018,3:21:23,Deer - Doe,7,7/15/2018 3:21,Pre,Inside
G09,3,7/15/2018 7:13,7/15/2018,7:13:17,Deer - Buck,7,7/15/2018 7:13,Pre,Inside
G09,2,7/15/2018 21:16,7/15/2018,21:16:22,Deer - Doe,7,7/15/2018 21:16,Pre,Inside
B02,4,7/16/2018 9:07,7/16/2018,9:07:03,Deer - Buck,7,7/16/2018 9:07,Pre,Inside
D06,3,7/16/2018 2:50,7/16/2018,2:50:00,Deer - Doe,7,7/16/2018 2:50,Pre,Inside
G11,2,7/16/2018 8:28,7/16/2018,8:28:38,Deer - Buck,7,7/16/2018 8:28,Pre,Inside
B02,3,7/17/2018 0:01,7/17/2018,0:01:12,Deer - Buck,7,7/17/2018 0:01,Pre,Inside
D04,3,7/17/2018 19:37,7/17/2018,19:37:22,Deer - Doe,7,7/17/2018 19:37,Pre,Inside
E05,2,7/17/2018 20:09,7/17/2018,20:09:39,Deer - Doe,7,7/17/2018 20:09,Pre,Inside
E05,3,7/17/2018 19:16,7/17/2018,19:16:09,Deer - Doe,7,7/17/2018 19:16,Pre,Inside
F10,3,7/17/2018 2:17,7/17/2018,2:17:44,Deer - Buck,7,7/17/2018 2:17,Pre,Inside
F10,3,7/17/2018 16:45,7/17/2018,16:45:04,Deer - Buck,7,7/17/2018 16:45,Pre,Inside
F10,4,7/17/2018 2:18,7/17/2018,2:18:51,Deer - Buck,7,7/17/2018 2:18,Pre,Inside
F10,3,7/17/2018 2:17,7/17/2018,2:17:44,Deer - Doe,7,7/17/2018 2:17,Pre,Inside
F10,3,7/17/2018 16:45,7/17/2018,16:45:04,Deer - Doe,7,7/17/2018 16:45,Pre,Inside
F10,4,7/17/2018 2:18,7/17/2018,2:18:51,Deer - Doe,7,7/17/2018 2:18,Pre,Inside
G11,2,7/17/2018 7:28,7/17/2018,7:28:19,Deer - Buck,7,7/17/2018 7:28,Pre,Inside
G11,1,7/17/2018 7:58,7/17/2018,7:58:44,Deer - Doe,7,7/17/2018 7:58,Pre,Inside
B02,4,7/18/2018 10:49,7/18/2018,10:49:37,Deer - Buck,7,7/18/2018 10:49,Pre,Inside
B02,4,7/18/2018 14:31,7/18/2018,14:31:01,Deer - Buck,7,7/18/2018 14:31,Pre,Inside
B02,4,7/18/2018 21:26,7/18/2018,21:26:23,Deer - Buck,7,7/18/2018 21:26,Pre,Inside
B02,4,7/18/2018 21:51,7/18/2018,21:51:50,Deer - Buck,7,7/18/2018 21:51,Pre,Inside
B02,4,7/18/2018 21:31,7/18/2018,21:31:10,Deer - Doe,7,7/18/2018 21:31,Pre,Inside
D08,4,7/18/2018 6:27,7/18/2018,6:27:14,Deer - Buck,7,7/18/2018 6:27,Pre,Inside
E09,3,7/18/2018 1:38,7/18/2018,1:38:06,Deer - Doe,7,7/18/2018 1:38,Pre,Inside
E09,3,7/18/2018 11:50,7/18/2018,11:50:56,Deer - Doe,7,7/18/2018 11:50,Pre,Inside
B02,3,7/19/2018 18:32,7/19/2018,18:32:32,Deer - Buck,7,7/19/2018 18:32,Pre,Inside
B02,4,7/19/2018 18:36,7/19/2018,18:36:23,Deer - Buck,7,7/19/2018 18:36,Pre,Inside
B02,3,7/19/2018 13:37,7/19/2018,13:37:11,Deer - Doe,7,7/19/2018 13:37,Pre,Inside
B02,3,7/19/2018 18:51,7/19/2018,18:51:36,Deer - Doe,7,7/19/2018 18:51,Pre,Inside
E09,3,7/19/2018 2:48,7/19/2018,2:48:49,Deer - Doe,7,7/19/2018 2:48,Pre,Inside
F08,1,7/19/2018 6:54,7/19/2018,6:54:59,Deer - Doe,7,7/19/2018 6:54,Pre,Inside
F08,2,7/19/2018 6:54,7/19/2018,6:54:12,Deer - Doe,7,7/19/2018 6:54,Pre,Inside
B02,2,7/20/2018 21:17,7/20/2018,21:17:43,Deer - Buck,7,7/20/2018 21:17,Pre,Inside
B02,3,7/20/2018 9:11,7/20/2018,9:11:56,Deer - Buck,7,7/20/2018 9:11,Pre,Inside
E09,3,7/20/2018 11:00,7/20/2018,11:00:27,Deer - Doe,7,7/20/2018 11:00,Pre,Inside
E09,4,7/20/2018 10:45,7/20/2018,10:45:43,Deer - Doe,7,7/20/2018 10:45,Pre,Inside
G09,3,7/20/2018 2:29,7/20/2018,2:29:40,Deer - Doe,7,7/20/2018 2:29,Pre,Inside
G09,3,7/20/2018 19:34,7/20/2018,19:34:35,Deer - Doe,7,7/20/2018 19:34,Pre,Inside
G09,4,7/20/2018 19:34,7/20/2018,19:34:55,Deer - Doe,7,7/20/2018 19:34,Pre,Inside
G09,4,7/20/2018 20:20,7/20/2018,20:20:36,Deer - Doe,7,7/20/2018 20:20,Pre,Inside
B02,4,7/21/2018 20:52,7/21/2018,20:52:58,Deer - Buck,7,7/21/2018 20:52,Pre,Inside
B02,4,7/21/2018 21:12,7/21/2018,21:12:36,Deer - Buck,7,7/21/2018 21:12,Pre,Inside
C09,4,7/21/2018 3:59,7/21/2018,3:59:45,Deer - Doe,7,7/21/2018 3:59,Pre,Inside
E05,4,7/21/2018 7:38,7/21/2018,7:38:47,Deer - Doe,7,7/21/2018 7:38,Pre,Inside
E09,3,7/21/2018 10:18,7/21/2018,10:18:28,Deer - Doe,7,7/21/2018 10:18,Pre,Inside
