NA,X.1,X,Device.Name,AnimalID,Device.ID,Date...Time..GMT.,Date...Time..Local.,Latitude,Longitude,Altitude,Fix.Status,DOP,Temp..C.,Main..V.,Back..V.,Capture_Pasture,TimeStamp,TimeStamp1
555,15563,15563,HRG 40 H1,H1,41735,43300.10213,43299.7688,39.0021169,-123.0853806,226.16,3D-V Fix,5.6,39,3.6,3.6,Pepperwood,2018-7-18 19:27:0,7/18/18 19:27
556,15564,15564,HRG 40 H1,H1,41735,43300.10228,43299.76895,39.0020108,-123.0854253,213.71,3D-V Fix,5.6,39,3.6,3.6,Pepperwood,2018-7-18 19:27:0,7/18/18 19:27
557,15565,15565,HRG 40 H1,H1,41735,43300.10244,43299.76911,39.0020939,-123.0854286,222.96,3D-V Fix,5.6,39,3.6,3.6,Pepperwood,2018-7-18 19:27:0,7/18/18 19:27
558,15566,15566,HRG 40 H1,H1,41735,43300.1026,43299.76927,39.0022111,-123.0854164,240.28,3D-V Fix,5.6,39,3.6,3.6,Pepperwood,2018-7-18 19:27:0,7/18/18 19:27
559,15567,15567,HRG 40 H1,H1,41735,43300.10278,43299.76944,39.0021903,-123.0854581,238.37,3D-V Fix,5.6,39,3.6,3.52,Pepperwood,2018-7-18 19:28:0,7/18/18 19:28
560,15568,15568,HRG 40 H1,H1,41735,43300.10294,43299.76961,39.0018236,-123.0855056,199.64,3D-V Fix,5.6,39,3.6,3.6,Pepperwood,2018-7-18 19:28:0,7/18/18 19:28
561,15569,15569,HRG 40 H1,H1,41735,43300.1031,43299.76977,39.0019314,-123.0854997,215.05,3D-V Fix,5.4,39,3.6,3.6,Pepperwood,2018-7-18 19:28:0,7/18/18 19:28
562,15570,15570,HRG 40 H1,H1,41735,43300.12556,43299.79222,39.0020631,-123.0854653,235.14,3D-V Fix,2,37,3.6,3.6,Pepperwood,2018-7-18 20:0:0,7/18/18 20:00
563,15571,15571,HRG 40 H1,H1,41735,43300.16677,43299.83344,39.0020594,-123.0854289,224.51,3D-V Fix,1.6,34,3.6,3.6,Pepperwood,2018-7-18 21:0:0,7/18/18 21:00
564,15572,15572,HRG 40 H1,H1,41735,43300.20866,43299.87532,39.0020286,-123.0854575,219.2,3D-V Fix,2,31,3.6,3.6,Pepperwood,2018-7-18 22:0:0,7/18/18 22:00
565,15573,15573,HRG 40 H1,H1,41735,43300.25056,43299.91722,39.0020172,-123.0854475,212.83,3D-V Fix,2.2,28,3.6,3.6,Pepperwood,2018-7-18 23:0:0,7/18/18 23:00
566,15574,15574,HRG 40 H1,H1,41735,43300.29178,43299.95845,39.0020869,-123.0855692,252.51,3D-V Fix,2.6,26,3.6,3.6,Pepperwood,2018-7-19 0:0:0,7/19/18 0:00
567,15575,15575,HRG 40 H1,H1,41735,43300.33365,43300.00031,39.0024167,-123.0855014,277.23,3D-V Fix,2.4,24,3.6,3.6,Pepperwood,2018-7-19 1:0:0,7/19/18 1:00
568,15576,15576,HRG 40 H1,H1,41735,43300.37512,43300.04178,39.0020667,-123.0854625,207.63,3D-V Fix,2.4,22,3.6,3.6,Pepperwood,2018-7-19 2:0:0,7/19/18 2:00
569,15577,15577,HRG 40 H1,H1,41735,43300.41681,43300.08347,39.0020056,-123.0853503,200.12,3D-V Fix,1.8,20,3.6,3.6,Pepperwood,2018-7-19 3:0:0,7/19/18 3:00
570,15578,15578,HRG 40 H1,H1,41735,43300.45888,43300.12554,39.0021275,-123.0853069,227.9,3D-V Fix,2,19,3.52,3.6,Pepperwood,2018-7-19 4:0:0,7/19/18 4:00
571,15579,15579,HRG 40 H1,H1,41735,43300.50029,43300.16696,39.0022919,-123.0855747,295.92,3D-V Fix,2.8,18,3.52,3.6,Pepperwood,2018-7-19 5:0:0,7/19/18 5:00
572,15580,15580,HRG 40 H1,H1,41735,43300.54178,43300.20845,39.0020253,-123.0854631,208.54,3D-V Fix,2.8,17,3.52,3.6,Pepperwood,2018-7-19 6:0:0,7/19/18 6:00
573,15581,15581,HRG 40 H1,H1,41735,43300.58397,43300.25064,38.9994069,-123.0886458,314.87,3D Fix,8.8,17,3.52,3.6,Pepperwood,2018-7-19 7:0:0,7/19/18 7:00
574,15582,15582,HRG 40 H1,H1,41735,43300.62546,43300.29213,39.0018989,-123.0856031,222.7,3D-V Fix,2,20,3.52,3.6,Pepperwood,2018-7-19 8:0:0,7/19/18 8:00
575,15583,15583,HRG 40 H1,H1,41735,43300.66677,43300.33344,39.001965,-123.0854464,229.54,3D-V Fix,2.2,21,3.6,3.52,Pepperwood,2018-7-19 9:0:0,7/19/18 9:00
576,15584,15584,HRG 40 H1,H1,41735,43300.70867,43300.37534,39.0157811,-123.0877528,363.15,3D-V Fix,2,25,3.6,3.6,Pepperwood,2018-7-19 10:0:0,7/19/18 10:00
577,15585,15585,HRG 40 H1,H1,41735,43300.7502,43300.41686,39.0022081,-123.0855958,242.29,3D-V Fix,2.4,30,3.6,3.6,Pepperwood,2018-7-19 11:0:0,7/19/18 11:00
578,15586,15586,HRG 40 H1,H1,41735,43300.79193,43300.4586,39.0019531,-123.0855228,224.81,3D-V Fix,3.4,32,3.6,3.6,Pepperwood,2018-7-19 12:0:0,7/19/18 12:00
579,15587,15587,HRG 40 H1,H1,41735,43300.83466,43300.50133,39.0022439,-123.0856072,229.44,3D-V Fix,2,33,3.52,3.6,Pepperwood,2018-7-19 13:1:0,7/19/18 13:01
602,15610,15610,HRG 40 H1,H1,41735,43305.58367,43305.25034,39.00158,-123.1020944,215.58,3D-V Fix,1.6,20,3.52,3.6,Pepperwood,2018-7-24 7:0:0,7/24/18 7:00
603,15611,15611,HRG 40 H1,H1,41735,43305.62519,43305.29185,39.0020331,-123.0854983,245.6,3D-V Fix,2.4,20,3.6,3.6,Pepperwood,2018-7-24 8:0:0,7/24/18 8:00
604,15612,15612,HRG 40 H1,H1,41735,43305.66677,43305.33344,39.0205097,-123.0906953,407.79,3D-V Fix,4,25,3.6,3.6,Pepperwood,2018-7-24 9:0:0,7/24/18 9:00
605,15613,15613,HRG 40 H1,H1,41735,43305.70868,43305.37535,39.0204214,-123.0907575,415.12,3D-V Fix,2.2,37,3.6,3.6,Pepperwood,2018-7-24 10:0:0,7/24/18 10:00
606,15614,15614,HRG 40 H1,H1,41735,43305.75056,43305.41722,39.0018722,-123.085505,199.35,3D-V Fix,3.4,39,3.6,3.6,Pepperwood,2018-7-24 11:0:0,7/24/18 11:00
607,15615,15615,HRG 40 H1,H1,41735,43305.79175,43305.45841,39.0021228,-123.0855014,250.8,3D-V Fix,2.8,37,3.6,3.6,Pepperwood,2018-7-24 12:0:0,7/24/18 12:00
608,15616,15616,HRG 40 H1,H1,41735,43305.83367,43305.50034,39.0019708,-123.0855325,227.12,3D-V Fix,2.2,40,3.6,3.6,Pepperwood,2018-7-24 13:0:0,7/24/18 13:00
609,15617,15617,HRG 40 H1,H1,41735,43305.87516,43305.54183,39.0020317,-123.0855533,217.21,3D-V Fix,2.8,41,3.6,3.6,Pepperwood,2018-7-24 14:0:0,7/24/18 14:00
610,15618,15618,HRG 40 H1,H1,41735,43305.91721,43305.58388,39.0020419,-123.0855025,222.13,3D-V Fix,3.2,44,3.6,3.6,Pepperwood,2018-7-24 15:0:0,7/24/18 15:00
611,15619,15619,HRG 40 H1,H1,41735,43305.95868,43305.62535,39.0020425,-123.0855258,230.01,3D-V Fix,2.8,42,3.6,3.6,Pepperwood,2018-7-24 16:0:0,7/24/18 16:00
612,15620,15620,HRG 40 H1,H1,41735,43306.00035,43305.66701,39.0020953,-123.0854094,190.99,3D-V Fix,4.2,40,3.6,3.6,Pepperwood,2018-7-24 17:0:0,7/24/18 17:00
613,15621,15621,HRG 40 H1,H1,41735,43306.04189,43305.70855,39.0020253,-123.0855539,221.27,3D-V Fix,2.4,39,3.6,3.6,Pepperwood,2018-7-24 18:0:0,7/24/18 18:00
614,15622,15622,HRG 40 H1,H1,41735,43306.08369,43305.75036,39.0015717,-123.0854228,181.73,3D-V Fix,6,37,3.6,3.6,Pepperwood,2018-7-24 19:0:0,7/24/18 19:00
615,15623,15623,HRG 40 H1,H1,41735,43306.08615,43305.75281,39.0026167,-123.0854042,248.22,3D-V Fix,5.4,37,3.6,3.6,Pepperwood,2018-7-24 19:4:0,7/24/18 19:04
616,15624,15624,HRG 40 H1,H1,41735,43306.08632,43305.75299,39.0023878,-123.0854017,235.13,3D-V Fix,5.4,37,3.52,3.6,Pepperwood,2018-7-24 19:4:0,7/24/18 19:04
617,15625,15625,HRG 40 H1,H1,41735,43306.08648,43305.75315,39.0023936,-123.0853861,240.67,3D-V Fix,5.4,37,3.6,3.6,Pepperwood,2018-7-24 19:4:0,7/24/18 19:04
618,15626,15626,HRG 40 H1,H1,41735,43306.08668,43305.75334,39.0025942,-123.0854525,249.71,3D-V Fix,5.4,37,3.6,3.6,Pepperwood,2018-7-24 19:4:0,7/24/18 19:04
619,15627,15627,HRG 40 H1,H1,41735,43306.08686,43305.75353,39.0023475,-123.0854592,231.1,3D-V Fix,5.4,37,3.6,3.6,Pepperwood,2018-7-24 19:5:0,7/24/18 19:05
620,15628,15628,HRG 40 H1,H1,41735,43306.08703,43305.75369,39.0023536,-123.0854583,222.35,3D-V Fix,5.4,37,3.6,3.6,Pepperwood,2018-7-24 19:5:0,7/24/18 19:05
621,15629,15629,HRG 40 H1,H1,41735,43306.08736,43305.75403,39.0028678,-123.0858994,329.81,3D-V Fix,5.2,37,3.6,3.6,Pepperwood,2018-7-24 19:5:0,7/24/18 19:05
622,15630,15630,HRG 40 H1,H1,41735,43306.08753,43305.7542,39.0022117,-123.0856242,235.45,3D-V Fix,5.2,37,3.6,3.6,Pepperwood,2018-7-24 19:6:0,7/24/18 19:06
623,15631,15631,HRG 40 H1,H1,41735,43306.08772,43305.75439,39.0022269,-123.0856064,253.99,3D-V Fix,5.2,37,3.6,3.6,Pepperwood,2018-7-24 19:6:0,7/24/18 19:06
624,15632,15632,HRG 40 H1,H1,41735,43306.08791,43305.75457,39.0022808,-123.08559,254.56,3D-V Fix,5.2,37,3.6,3.6,Pepperwood,2018-7-24 19:6:0,7/24/18 19:06
625,15633,15633,HRG 40 H1,H1,41735,43306.0881,43305.75477,39.0019197,-123.0855922,245.28,3D-V Fix,5.2,37,3.6,3.6,Pepperwood,2018-7-24 19:6:0,7/24/18 19:06
626,15634,15634,HRG 40 H1,H1,41735,43306.08828,43305.75494,39.0018964,-123.0854581,211.93,3D-V Fix,5.2,37,3.6,3.6,Pepperwood,2018-7-24 19:7:0,7/24/18 19:07
627,15635,15635,HRG 40 H1,H1,41735,43306.08846,43305.75513,39.0019933,-123.0854614,222.45,3D-V Fix,5,37,3.6,3.6,Pepperwood,2018-7-24 19:7:0,7/24/18 19:07
628,15636,15636,HRG 40 H1,H1,41735,43306.08862,43305.75529,39.0020275,-123.0854647,227.3,3D-V Fix,5,37,3.6,3.6,Pepperwood,2018-7-24 19:7:0,7/24/18 19:07
629,15637,15637,HRG 40 H1,H1,41735,43306.12535,43305.79201,39.0020617,-123.0855056,221.04,3D-V Fix,1.8,35,3.6,3.6,Pepperwood,2018-7-24 20:0:0,7/24/18 20:00
630,15638,15638,HRG 40 H1,H1,41735,43306.16688,43305.83354,39.0022028,-123.0854983,225.52,3D-V Fix,2,33,3.6,3.6,Pepperwood,2018-7-24 21:0:0,7/24/18 21:00
631,15639,15639,HRG 40 H1,H1,41735,43306.20854,43305.87521,39.0021239,-123.0854553,204.56,3D-V Fix,4.4,30,3.6,3.6,Pepperwood,2018-7-24 22:0:0,7/24/18 22:00
632,15640,15640,HRG 40 H1,H1,41735,43306.25034,43305.917,39.0020847,-123.0854042,200.39,3D-V Fix,2.4,27,3.6,3.6,Pepperwood,2018-7-24 23:0:0,7/24/18 23:00
633,15641,15641,HRG 40 H1,H1,41735,43306.29189,43305.95855,39.0020503,-123.0854433,240.07,3D-V Fix,1.8,25,3.6,3.52,Pepperwood,2018-7-25 0:0:0,7/25/18 0:00
634,15642,15642,HRG 40 H1,H1,41735,43306.3335,43306.00016,39.0019644,-123.0856639,194.63,3D-V Fix,2.4,23,3.6,3.6,Pepperwood,2018-7-25 1:0:0,7/25/18 1:00
635,15643,15643,HRG 40 H1,H1,41735,43306.37534,43306.042,39.0022328,-123.0854569,197.58,3D-V Fix,4.4,21,3.52,3.6,Pepperwood,2018-7-25 2:0:0,7/25/18 2:00
636,15644,15644,HRG 40 H1,H1,41735,43306.41736,43306.08403,39.00193,-123.0853489,245.43,3D-V Fix,3.2,20,3.52,3.52,Pepperwood,2018-7-25 3:0:0,7/25/18 3:00
637,15645,15645,HRG 40 H1,H1,41735,43306.45852,43306.12519,39.0019831,-123.0857114,190.52,3D-V Fix,6.4,19,3.52,3.6,Pepperwood,2018-7-25 4:0:0,7/25/18 4:00
638,15646,15646,HRG 40 H1,H1,41735,43306.50036,43306.16703,39.0019958,-123.0855567,215.77,3D-V Fix,1.8,18,3.52,3.6,Pepperwood,2018-7-25 5:0:0,7/25/18 5:00
639,15647,15647,HRG 40 H1,H1,41735,43306.54185,43306.20852,39.0020617,-123.0854039,229,3D-V Fix,2,17,3.52,3.6,Pepperwood,2018-7-25 6:0:0,7/25/18 6:00
640,15648,15648,HRG 40 H1,H1,41735,43306.58368,43306.25035,38.9830031,-123.0679264,205.98,3D-V Fix,1.8,18,3.52,3.6,Pepperwood,2018-7-25 7:0:0,7/25/18 7:00
641,15649,15649,HRG 40 H1,H1,41735,43306.62516,43306.29183,39.0158553,-123.0925533,305.32,3D-V Fix,2.8,20,3.6,3.6,Pepperwood,2018-7-25 8:0:0,7/25/18 8:00
642,15650,15650,HRG 40 H1,H1,41735,43306.66684,43306.33351,39.0159775,-123.0926536,325.12,3D-V Fix,3.2,22,3.6,3.6,Pepperwood,2018-7-25 9:0:0,7/25/18 9:00
643,15651,15651,HRG 40 H1,H1,41735,43306.70868,43306.37535,39.0158392,-123.0926628,344.08,3D-V Fix,2.2,26,3.6,3.6,Pepperwood,2018-7-25 10:0:0,7/25/18 10:00
644,15652,15652,HRG 40 H1,H1,41735,43306.75035,43306.41701,39.0018656,-123.0855203,189.12,3D-V Fix,4,30,3.6,3.6,Pepperwood,2018-7-25 11:0:0,7/25/18 11:00
645,15653,15653,HRG 40 H1,H1,41735,43306.792,43306.45867,39.0021503,-123.0853311,247.04,3D-V Fix,2.6,32,3.6,3.6,Pepperwood,2018-7-25 12:0:0,7/25/18 12:00
646,15654,15654,HRG 40 H1,H1,41735,43306.83351,43306.50017,39.0018694,-123.0854736,204.5,3D-V Fix,3.4,33,3.6,3.6,Pepperwood,2018-7-25 13:0:0,7/25/18 13:00
647,15655,15655,HRG 40 H1,H1,41735,43306.87534,43306.542,39.0020089,-123.0854583,226.69,3D-V Fix,2.2,37,3.6,3.6,Pepperwood,2018-7-25 14:0:0,7/25/18 14:00
648,15656,15656,HRG 40 H1,H1,41735,43306.91679,43306.58346,39.0021586,-123.0854219,225.22,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 15:0:0,7/25/18 15:00
649,15657,15657,HRG 40 H1,H1,41735,43306.95865,43306.62531,39.0020672,-123.0854067,226.64,3D-V Fix,1.8,40,3.6,3.6,Pepperwood,2018-7-25 16:0:0,7/25/18 16:00
650,15658,15658,HRG 40 H1,H1,41735,43307.00015,43306.66682,39.0019619,-123.0853878,220.41,3D-V Fix,2.2,39,3.6,3.6,Pepperwood,2018-7-25 17:0:0,7/25/18 17:00
651,15659,15659,HRG 40 H1,H1,41735,43307.04188,43306.70854,39.0021033,-123.0854639,224.84,3D-V Fix,2.6,39,3.6,3.6,Pepperwood,2018-7-25 18:0:0,7/25/18 18:00
652,15660,15660,HRG 40 H1,H1,41735,43307.06425,43306.73091,39.0019542,-123.0853831,204.01,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-25 18:32:0,7/25/18 18:32
653,15661,15661,HRG 40 H1,H1,41735,43307.06442,43306.73109,39.0021136,-123.0854089,218.68,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-25 18:32:0,7/25/18 18:32
654,15662,15662,HRG 40 H1,H1,41735,43307.06461,43306.73127,39.0021075,-123.0854133,233.83,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-25 18:33:0,7/25/18 18:33
655,15663,15663,HRG 40 H1,H1,41735,43307.06479,43306.73146,39.0020361,-123.0854164,224.55,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-25 18:33:0,7/25/18 18:33
656,15664,15664,HRG 40 H1,H1,41735,43307.06497,43306.73163,39.0019458,-123.0853903,211.48,3D-V Fix,2,38,3.6,3.6,Pepperwood,2018-7-25 18:33:0,7/25/18 18:33
657,15665,15665,HRG 40 H1,H1,41735,43307.06513,43306.73179,39.0020319,-123.0853878,226.71,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:33:0,7/25/18 18:33
658,15666,15666,HRG 40 H1,H1,41735,43307.06531,43306.73198,39.0020081,-123.0854017,236.33,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:34:0,7/25/18 18:34
659,15667,15667,HRG 40 H1,H1,41735,43307.06547,43306.73214,39.0022211,-123.0853694,251.6,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:34:0,7/25/18 18:34
660,15668,15668,HRG 40 H1,H1,41735,43307.06571,43306.73237,39.0020636,-123.0854656,239.82,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:34:0,7/25/18 18:34
661,15669,15669,HRG 40 H1,H1,41735,43307.0659,43306.73257,39.0021031,-123.0853514,253.49,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:34:0,7/25/18 18:34
662,15670,15670,HRG 40 H1,H1,41735,43307.06609,43306.73275,39.0025897,-123.0852592,305.93,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:35:0,7/25/18 18:35
663,15671,15671,HRG 40 H1,H1,41735,43307.06626,43306.73293,39.0016669,-123.0855047,211.6,3D-V Fix,4.8,39,3.6,3.6,Pepperwood,2018-7-25 18:35:0,7/25/18 18:35
664,15672,15672,HRG 40 H1,H1,41735,43307.06648,43306.73315,39.0017906,-123.0854467,218.49,3D-V Fix,2,39,3.6,3.6,Pepperwood,2018-7-25 18:35:0,7/25/18 18:35
665,15673,15673,HRG 40 H1,H1,41735,43307.06666,43306.73332,39.001715,-123.0854628,211.34,3D-V Fix,1.8,39,3.6,3.6,Pepperwood,2018-7-25 18:35:0,7/25/18 18:35
666,15674,15674,HRG 40 H1,H1,41735,43307.08368,43306.75035,39.0020472,-123.085385,230.95,3D-V Fix,2.6,37,3.6,3.6,Pepperwood,2018-7-25 19:0:0,7/25/18 19:00
667,15675,15675,HRG 40 H1,H1,41735,43307.12517,43306.79184,39.0018347,-123.0855086,233.1,3D-V Fix,3.2,36,3.6,3.6,Pepperwood,2018-7-25 20:0:0,7/25/18 20:00
668,15676,15676,HRG 40 H1,H1,41735,43307.16701,43306.83368,39.0020833,-123.0853697,208.52,3D-V Fix,2,33,3.6,3.6,Pepperwood,2018-7-25 21:0:0,7/25/18 21:00
669,15677,15677,HRG 40 H1,H1,41735,43307.2085,43306.87516,39.0019542,-123.0854408,238.94,3D-V Fix,3,30,3.6,3.6,Pepperwood,2018-7-25 22:0:0,7/25/18 22:00
670,15678,15678,HRG 40 H1,H1,41735,43307.25017,43306.91684,39.0021842,-123.0854694,221.73,3D-V Fix,2.6,27,3.6,3.6,Pepperwood,2018-7-25 23:0:0,7/25/18 23:00
671,15679,15679,HRG 40 H1,H1,41735,43307.29201,43306.95868,39.002085,-123.0854992,224.21,3D-V Fix,2,25,3.6,3.6,Pepperwood,2018-7-26 0:0:0,7/26/18 0:00
672,15680,15680,HRG 40 H1,H1,41735,43307.33351,43307.00017,39.0022619,-123.0853494,249.21,3D-V Fix,2.4,23,3.6,3.6,Pepperwood,2018-7-26 1:0:0,7/26/18 1:00
673,15681,15681,HRG 40 H1,H1,41735,43307.37534,43307.042,39.0019,-123.0853514,235.24,3D-V Fix,4.4,22,3.52,3.6,Pepperwood,2018-7-26 2:0:0,7/26/18 2:00
674,15682,15682,HRG 40 H1,H1,41735,43307.41682,43307.08348,39.0019856,-123.0854047,231.45,3D-V Fix,3,20,3.6,3.6,Pepperwood,2018-7-26 3:0:0,7/26/18 3:00
675,15683,15683,HRG 40 H1,H1,41735,43307.45868,43307.12535,39.0019058,-123.0854106,218.56,3D-V Fix,2.6,20,3.52,3.6,Pepperwood,2018-7-26 4:0:0,7/26/18 4:00
676,15684,15684,HRG 40 H1,H1,41735,43307.50021,43307.16688,39.0019903,-123.0854564,237.17,3D-V Fix,2.2,18,3.52,3.6,Pepperwood,2018-7-26 5:0:0,7/26/18 5:00
677,15685,15685,HRG 40 H1,H1,41735,43307.54194,43307.20861,39.0020008,-123.0854203,227.8,3D-V Fix,1.8,18,3.52,3.6,Pepperwood,2018-7-26 6:0:0,7/26/18 6:00
678,15686,15686,HRG 40 H1,H1,41735,43307.58354,43307.25021,38.9834539,-123.0658297,214.06,3D-V Fix,5.2,18,3.6,3.6,Pepperwood,2018-7-26 7:0:0,7/26/18 7:00
679,15687,15687,HRG 40 H1,H1,41735,43307.62517,43307.29184,39.0020203,-123.0859994,191.75,3D-V Fix,5.4,21,3.6,3.6,Pepperwood,2018-7-26 8:0:0,7/26/18 8:00
680,15688,15688,HRG 40 H1,H1,41735,43307.667,43307.33367,39.0157972,-123.0878064,357.76,3D-V Fix,1.8,25,3.6,3.6,Pepperwood,2018-7-26 9:0:0,7/26/18 9:00
681,15689,15689,HRG 40 H1,H1,41735,43307.70851,43307.37517,39.0159156,-123.0877753,343.11,3D-V Fix,2.8,33,3.6,3.6,Pepperwood,2018-7-26 10:0:0,7/26/18 10:00
682,15690,15690,HRG 40 H1,H1,41735,43307.75079,43307.41745,39.0019208,-123.0853536,194.27,3D-V Fix,2.6,40,3.6,3.6,Pepperwood,2018-7-26 11:1:0,7/26/18 11:01
683,15691,15691,HRG 40 H1,H1,41735,43307.79193,43307.4586,39.0020367,-123.0854169,229.24,3D-V Fix,2.2,39,3.6,3.6,Pepperwood,2018-7-26 12:0:0,7/26/18 12:00
684,15692,15692,HRG 40 H1,H1,41735,43307.8335,43307.50016,39.0018911,-123.0854286,204.71,3D-V Fix,4,40,3.6,3.6,Pepperwood,2018-7-26 13:0:0,7/26/18 13:00
685,15693,15693,HRG 40 H1,H1,41735,43307.87522,43307.54189,39.0020789,-123.0853675,220.26,3D-V Fix,2.4,45,3.6,3.6,Pepperwood,2018-7-26 14:0:0,7/26/18 14:00
686,15694,15694,HRG 40 H1,H1,41735,43307.91684,43307.58351,39.0020939,-123.0855275,253.17,3D-V Fix,2.2,45,3.6,3.6,Pepperwood,2018-7-26 15:0:0,7/26/18 15:00
687,15695,15695,HRG 40 H1,H1,41735,43307.95867,43307.62534,39.0019931,-123.0854156,211.39,3D-V Fix,2.6,43,3.6,3.6,Pepperwood,2018-7-26 16:0:0,7/26/18 16:00
688,15696,15696,HRG 40 H1,H1,41735,43308.00016,43307.66683,39.0022103,-123.0853597,249.92,3D-V Fix,2.4,43,3.6,3.6,Pepperwood,2018-7-26 17:0:0,7/26/18 17:00
689,15697,15697,HRG 40 H1,H1,41735,43308.04201,43307.70868,39.0021939,-123.0855317,237.88,3D-V Fix,1.4,40,3.6,3.6,Pepperwood,2018-7-26 18:0:0,7/26/18 18:00
690,15698,15698,HRG 40 H1,H1,41735,43308.0811,43307.74777,39.0020208,-123.0854156,213.91,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:56:0,7/26/18 18:56
691,15699,15699,HRG 40 H1,H1,41735,43308.08126,43307.74793,39.0019631,-123.0854597,201.17,3D-V Fix,3,38,3.6,3.52,Pepperwood,2018-7-26 18:57:0,7/26/18 18:57
692,15700,15700,HRG 40 H1,H1,41735,43308.08142,43307.74809,39.0018317,-123.0854983,192.17,3D-V Fix,3,38,3.6,3.6,Pepperwood,2018-7-26 18:57:0,7/26/18 18:57
693,15701,15701,HRG 40 H1,H1,41735,43308.08159,43307.74825,39.0020014,-123.0854581,221.37,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:57:0,7/26/18 18:57
694,15702,15702,HRG 40 H1,H1,41735,43308.08175,43307.74841,39.0021053,-123.0854572,221.43,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:57:0,7/26/18 18:57
695,15703,15703,HRG 40 H1,H1,41735,43308.08191,43307.74858,39.0020003,-123.0854572,211.99,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:57:0,7/26/18 18:57
696,15704,15704,HRG 40 H1,H1,41735,43308.08207,43307.74874,39.0019853,-123.085415,206.07,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:58:0,7/26/18 18:58
697,15705,15705,HRG 40 H1,H1,41735,43308.08223,43307.7489,39.0020194,-123.0854411,214.11,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:58:0,7/26/18 18:58
698,15706,15706,HRG 40 H1,H1,41735,43308.0824,43307.74906,39.0020006,-123.0854158,216.71,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:58:0,7/26/18 18:58
699,15707,15707,HRG 40 H1,H1,41735,43308.08256,43307.74922,39.001965,-123.0854383,212.06,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:58:0,7/26/18 18:58
700,15708,15708,HRG 40 H1,H1,41735,43308.08272,43307.74939,39.002095,-123.0854214,214.86,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:59:0,7/26/18 18:59
701,15709,15709,HRG 40 H1,H1,41735,43308.08288,43307.74955,39.0019494,-123.0854183,204.63,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:59:0,7/26/18 18:59
702,15710,15710,HRG 40 H1,H1,41735,43308.08306,43307.74972,39.0020281,-123.0854572,214.51,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:59:0,7/26/18 18:59
703,15711,15711,HRG 40 H1,H1,41735,43308.08322,43307.74988,39.0018781,-123.0854669,201.72,3D-V Fix,3,39,3.6,3.6,Pepperwood,2018-7-26 18:59:0,7/26/18 18:59
704,15712,15712,HRG 40 H1,H1,41735,43308.12517,43307.79184,39.0022917,-123.0853281,125.94,3D-V Fix,5,36,3.6,3.6,Pepperwood,2018-7-26 20:0:0,7/26/18 20:00
705,15713,15713,HRG 40 H1,H1,41735,43308.167,43307.83367,39.0020522,-123.08541,227.09,3D-V Fix,1.8,32,3.6,3.6,Pepperwood,2018-7-26 21:0:0,7/26/18 21:00
706,15714,15714,HRG 40 H1,H1,41735,43308.20848,43307.87515,39.0020144,-123.0853142,225.93,3D-V Fix,3,29,3.6,3.6,Pepperwood,2018-7-26 22:0:0,7/26/18 22:00
707,15715,15715,HRG 40 H1,H1,41735,43308.25019,43307.91685,39.0019517,-123.0853186,231.35,3D-V Fix,2.6,26,3.6,3.52,Pepperwood,2018-7-26 23:0:0,7/26/18 23:00
708,15716,15716,HRG 40 H1,H1,41735,43308.29201,43307.95868,39.0021575,-123.0855667,164.99,3D-V Fix,6.4,24,3.6,3.6,Pepperwood,2018-7-27 0:0:0,7/27/18 0:00
709,15717,15717,HRG 40 H1,H1,41735,43308.33365,43308.00031,39.0020139,-123.0854236,230.76,3D-V Fix,2.4,23,3.6,3.6,Pepperwood,2018-7-27 1:0:0,7/27/18 1:00
710,15718,15718,HRG 40 H1,H1,41735,43308.37517,43308.04184,39.0023108,-123.0854967,252.02,3D-V Fix,2.4,21,3.6,3.6,Pepperwood,2018-7-27 2:0:0,7/27/18 2:00
