"AnimalID","Latitude","Longitude","TimeStamp","Easting","Northing","Sex"
"K2",39.0315,-123.07872,"2018-07-16 22:00:39",493186.52018011,4320275.12913014,"Doe"
"K2",39.03156,-123.07883,"2018-07-16 21:00:14",493177.005079188,4320281.7956755,"Doe"
"K2",39.03138,-123.0823,"2018-07-16 20:00:11",492876.647092737,4320262.0867222,"Doe"
"K2",39.03105,-123.08277,"2018-07-16 19:00:40",492835.933627587,4320225.50296616,"Doe"
"K2",39.03113,-123.08268,"2018-07-16 18:00:09",492843.73154737,4320234.37361872,"Doe"
"K2",39.03107,-123.08268,"2018-07-16 17:00:39",492843.725496687,4320227.71531717,"Doe"
"K2",39.03152,-123.08229,"2018-07-16 15:00:39",492877.526679615,4320277.62197714,"Doe"
"K2",39.0314,-123.0823,"2018-07-16 14:00:09",492876.649100373,4320264.30615616,"Doe"
"K2",39.03152,-123.08233,"2018-07-16 13:00:57",492874.064546015,4320277.62510928,"Doe"
"K2",39.03154,-123.08235,"2018-07-16 12:00:38",492872.335488078,4320279.84610993,"Doe"
"K2",39.03153,-123.08239,"2018-07-16 11:00:39",492868.872350534,4320278.73952734,"Doe"
"K2",39.03134,-123.08249,"2018-07-16 10:01:02",492860.197901151,4320257.66274731,"Doe"
"K2",39.03146,-123.08246,"2018-07-16 09:00:29",492862.806577181,4320270.97699726,"Doe"
"K2",39.03191,-123.08266,"2018-07-16 08:00:13",492845.541264243,4320320.92997208,"Doe"
"K2",39.03189,-123.08264,"2018-07-16 07:00:10",492847.270305579,4320318.70896539,"Doe"
"K2",39.03186,-123.08265,"2018-07-16 06:00:39",492846.401752397,4320315.3806004,"Doe"
"K2",39.03186,-123.08267,"2018-07-16 05:00:10",492844.670693888,4320315.38217313,"Doe"
"K2",39.03194,-123.08244,"2018-07-16 04:00:10",492864.585911022,4320324.24184629,"Doe"
"K2",39.03205,-123.08078,"2018-07-16 03:00:40",493008.27444267,4320336.31985555,"Doe"
"K2",39.0314,-123.08009,"2018-07-16 02:00:09",493067.932304065,4320264.13544994,"Doe"
"K2",39.03103,-123.07982,"2018-07-16 01:00:10",493091.265723148,4320223.05538656,"Doe"
"K2",39.03123,-123.07982,"2018-07-16 00:00:39",493091.285194432,4320245.24972481,"Doe"
"K2",39.03148,-123.07974,"2018-07-15 23:00:09",493098.233804668,4320272.98657698,"Doe"
"K2",39.0318,-123.07901,"2018-07-15 22:00:09",493161.448615754,4320308.44239794,"Doe"
"K2",39.03238,-123.08046,"2018-07-15 21:00:40",493036.003690336,4320372.91597791,"Doe"
"K2",39.03317,-123.081,"2018-07-15 20:00:14",492989.343504942,4320460.62511179,"Doe"
"K2",39.03339,-123.08139,"2018-07-15 19:00:09",492955.610328167,4320485.06901812,"Doe"
"K2",39.0334,-123.08195,"2018-07-15 18:00:40",492907.142734847,4320486.22224505,"Doe"
"K2",39.03337,-123.08194,"2018-07-15 17:00:16",492908.005246901,4320482.89231341,"Doe"
"K2",39.03334,-123.08196,"2018-07-15 16:00:39",492906.271226095,4320479.5647206,"Doe"
"K2",39.03336,-123.08235,"2018-07-15 15:01:08",492872.518298244,4320481.81463655,"Doe"
"K2",39.03335,-123.0826,"2018-07-15 14:00:39",492850.879516791,4320480.72453456,"Doe"
"K2",39.03337,-123.08266,"2018-07-15 13:00:58",492845.688466816,4320482.9486858,"Doe"
"K2",39.03334,-123.08267,"2018-07-15 12:00:39",492844.819930857,4320479.62032016,"Doe"
"K2",39.03341,-123.0827,"2018-07-15 10:00:58",492842.230458435,4320487.3907015,"Doe"
"K2",39.03362,-123.08287,"2018-07-15 09:00:10",492827.538009672,4320510.70815519,"Doe"
"K2",39.03378,-123.08272,"2018-07-15 08:00:09",492840.536770353,4320528.451819,"Doe"
"K2",39.03403,-123.08255,"2018-07-15 07:00:38",492855.275542615,4320556.18139108,"Doe"
"K2",39.03406,-123.08237,"2018-07-15 06:00:38",492870.857606931,4320559.49642296,"Doe"
"K2",39.03437,-123.08164,"2018-07-15 05:00:30",492934.07015407,4320593.84071506,"Doe"
"K2",39.03447,-123.08174,"2018-07-15 04:00:38",492925.425138267,4320604.9456621,"Doe"
"K2",39.03438,-123.08148,"2018-07-15 03:01:02",492947.919126086,4320594.93801795,"Doe"
"K2",39.03431,-123.08177,"2018-07-15 02:00:12",492922.812687319,4320587.19251468,"Doe"
"K2",39.03435,-123.08173,"2018-07-15 01:00:38",492926.278672503,4320591.62827392,"Doe"
"K2",39.03442,-123.08173,"2018-07-15 00:00:11",492926.28565102,4320599.39629674,"Doe"
"K2",39.03425,-123.08128,"2018-07-14 23:00:34",492965.216207573,4320580.49620601,"Doe"
"K2",39.03154,-123.07966,"2018-07-14 22:00:10",493105.163905398,4320279.63881326,"Doe"
"K2",39.03167,-123.07881,"2018-07-14 21:00:38",493178.74671879,4320294.00106283,"Doe"
"K2",39.0321,-123.08212,"2018-07-14 20:00:09",492892.298842065,4320341.97227178,"Doe"
"K2",39.03273,-123.08277,"2018-07-14 19:00:39",492836.103234017,4320411.93543473,"Doe"
"K2",39.0329,-123.08308,"2018-07-14 18:00:40",492809.28938324,4320430.82508369,"Doe"
"K2",39.03295,-123.08307,"2018-07-14 17:00:08",492810.15996603,4320436.37287974,"Doe"
"K2",39.03291,-123.08307,"2018-07-14 16:01:26",492810.155913054,4320431.93401064,"Doe"
"K2",39.03286,-123.08317,"2018-07-14 14:00:39",492801.495676249,4320426.39333178,"Doe"
"K2",39.03285,-123.08321,"2018-07-14 13:00:39",492798.032593061,4320425.28678018,"Doe"
"K2",39.03283,-123.0831,"2018-07-14 12:00:39",492807.551254838,4320423.05864377,"Doe"
"K2",39.03289,-123.08312,"2018-07-14 11:01:08",492805.826303102,4320429.71852865,"Doe"
"K2",39.03289,-123.08308,"2018-07-14 10:00:16",492809.288369875,4320429.71536642,"Doe"
"K2",39.03296,-123.08304,"2018-07-14 09:00:40",492812.757526793,4320437.48022662,"Doe"
"K2",39.03276,-123.08293,"2018-07-14 08:00:18",492822.257970317,4320415.2771973,"Doe"
"K2",39.03263,-123.08253,"2018-07-14 07:00:39",492856.865614916,4320400.81939187,"Doe"
"K2",39.03266,-123.08251,"2018-07-14 06:00:40",492858.599673862,4320404.14697344,"Doe"
"K2",39.03266,-123.08251,"2018-07-14 05:00:11",492858.599673862,4320404.14697344,"Doe"
"K2",39.03217,-123.08204,"2018-07-14 04:01:33",492899.230057304,4320349.7340448,"Doe"
"K2",39.03199,-123.08064,"2018-07-14 03:00:11",493020.385918153,4320329.6508036,"Doe"
"K2",39.03165,-123.08021,"2018-07-14 02:00:09",493057.570344058,4320291.88752452,"Doe"
"K2",39.03136,-123.07998,"2018-07-14 01:00:40",493077.449285366,4320259.68820679,"Doe"
"K2",39.03176,-123.07884,"2018-07-14 00:00:06",493176.158778737,4320303.99076565,"Doe"
"K2",39.03143,-123.07866,"2018-07-13 23:00:09",493191.706665918,4320267.35661977,"Doe"
"K2",39.03148,-123.07999,"2018-07-13 22:00:40",493076.595457752,4320273.00557134,"Doe"
"K2",39.03281,-123.08005,"2018-07-13 21:00:11",493071.532114497,4320420.60251417,"Doe"
"K2",39.03279,-123.08033,"2018-07-13 20:00:38",493047.295660497,4320418.40444016,"Doe"
"K2",39.03304,-123.08068,"2018-07-13 19:00:11",493017.027136257,4320446.17417707,"Doe"
"K2",39.03304,-123.08068,"2018-07-13 18:00:39",493017.027136257,4320446.17417707,"Doe"
"K2",39.03308,-123.08084,"2018-07-13 17:00:39",493003.182842798,4320450.62533898,"Doe"
"K2",39.0331,-123.08078,"2018-07-13 16:00:10",493008.377899618,4320452.84016092,"Doe"
"K2",39.03304,-123.08075,"2018-07-13 15:00:40",493010.968532289,4320446.17955215,"Doe"
"K2",39.03301,-123.0805,"2018-07-13 14:00:10",493032.603457897,4320442.83122499,"Doe"
"K2",39.03259,-123.08032,"2018-07-13 13:00:09",493048.14158448,4320396.20933173,"Doe"
"K2",39.0326,-123.0802,"2018-07-13 12:00:39",493058.528806783,4320397.30988647,"Doe"
"K2",39.033,-123.0801,"2018-07-13 11:00:09",493067.223089546,4320441.69095087,"Doe"
"K2",39.03352,-123.08079,"2018-07-13 10:00:38",493007.55377406,4320499.44905749,"Doe"
"K2",39.03351,-123.08092,"2018-07-13 09:00:38",492996.301170049,4320498.34933977,"Doe"
"K2",39.03352,-123.0809,"2018-07-13 08:00:11",492998.033175078,4320499.45751769,"Doe"
"K2",39.03331,-123.08066,"2018-07-13 07:00:40",493018.784730003,4320476.1350095,"Doe"
"K2",39.03412,-123.08092,"2018-07-13 06:00:44",492996.361379394,4320566.04210308,"Doe"
"K2",39.03413,-123.08088,"2018-07-13 05:00:10",492999.824372672,4320567.14874203,"Doe"
"K2",39.03417,-123.08105,"2018-07-13 04:00:38",492985.114800706,4320571.60070633,"Doe"
"K2",39.03414,-123.08098,"2018-07-13 03:00:38",492991.170344867,4320568.26615873,"Doe"
"K2",39.03389,-123.08044,"2018-07-13 02:00:10",493037.882892671,4320540.48175935,"Doe"
"K2",39.03145,-123.0787,"2018-07-13 01:00:38",493188.246447812,4320269.57904771,"Doe"
"K2",39.03148,-123.07884,"2018-07-13 00:00:09",493176.131853338,4320272.91868962,"Doe"
"K2",39.03207,-123.07999,"2018-07-12 23:00:08",493076.653021184,4320338.47887651,"Doe"
"K2",39.03208,-123.08217,"2018-07-12 22:00:40",492887.969205946,4320339.7567449,"Doe"
"K2",39.03282,-123.08267,"2018-07-12 21:00:46",492844.7674957,4320421.9150205,"Doe"
"K2",39.033,-123.08291,"2018-07-12 20:00:18",492824.013277868,4320441.90883396,"Doe"
"K2",39.03292,-123.08302,"2018-07-12 19:00:40",492814.484507931,4320433.03977773,"Doe"
"K2",39.03299,-123.08307,"2018-07-12 18:00:16",492810.16401901,4320440.81174887,"Doe"
"K2",39.03301,-123.08312,"2018-07-12 17:01:10",492805.838469355,4320443.035136,"Doe"
"K2",39.03315,-123.08333,"2018-07-12 16:00:38",492787.67687939,4320458.58780497,"Doe"
"K2",39.03312,-123.08329,"2018-07-12 15:00:38",492791.135885684,4320455.25548279,"Doe"
"K2",39.03318,-123.08331,"2018-07-12 14:00:09",492789.410954968,4320461.91537163,"Doe"
"K2",39.03322,-123.08351,"2018-07-12 13:01:08",492772.10476629,4320466.37011112,"Doe"
"K2",39.03301,-123.08323,"2018-07-12 12:00:10",492796.317801829,4320443.04383999,"Doe"
"K2",39.03295,-123.08308,"2018-07-12 11:00:39",492809.29445007,4320436.37367006,"Doe"
"K2",39.03286,-123.08312,"2018-07-12 10:00:39",492805.823261544,4320426.38937685,"Doe"
"K2",39.03292,-123.08294,"2018-07-12 09:00:38",492821.408638544,4320433.0334624,"Doe"
"K2",39.03302,-123.08271,"2018-07-12 08:00:11",492841.325602576,4320444.11251255,"Doe"
"K2",39.03298,-123.08281,"2018-07-12 07:01:02",492832.666411222,4320439.68151664,"Doe"
"K2",39.03212,-123.08159,"2018-07-12 06:00:12",492938.173727547,4320344.15043442,"Doe"
"K2",39.03222,-123.08132,"2018-07-12 05:00:09",492961.552850461,4320355.22668321,"Doe"
"K2",39.03224,-123.08127,"2018-07-12 04:00:40",492965.882457293,4320357.44225056,"Doe"
"K2",39.0321,-123.08162,"2018-07-12 03:00:40",492935.575158233,4320341.93332919,"Doe"
"K2",39.03193,-123.08126,"2018-07-12 02:00:10",492966.717256304,4320323.04024726,"Doe"
"K2",39.03204,-123.08036,"2018-07-12 01:00:38",493044.62559345,4320335.17794612,"Doe"
"K2",39.03166,-123.08018,"2018-07-12 00:00:09",493060.167917438,4320292.99495279,"Doe"
"K2",39.03166,-123.08008,"2018-07-11 23:00:09",493068.823234262,4320292.98732983,"Doe"
"K2",39.03136,-123.07985,"2018-07-11 22:00:39",493088.701244793,4320259.67832355,"Doe"
"K2",39.03151,-123.07876,"2018-07-11 21:00:15",493183.059006242,4320276.24184341,"Doe"
"K2",39.03205,-123.07947,"2018-07-11 20:00:09",493121.658469898,4320336.22000069,"Doe"
"K2",39.03342,-123.08249,"2018-07-11 19:00:38",492860.407181923,4320488.48391798,"Doe"
"K2",39.03337,-123.08262,"2018-07-11 18:00:39",492849.15051016,4320482.94554106,"Doe"
"K2",39.03341,-123.08249,"2018-07-11 17:00:39",492860.406175743,4320487.37420062,"Doe"
"K2",39.03344,-123.0825,"2018-07-11 16:00:39",492859.543684304,4320490.70413752,"Doe"
"K2",39.0332,-123.08258,"2018-07-11 15:01:26",492852.595429828,4320464.07720307,"Doe"
"K2",39.03328,-123.08255,"2018-07-11 14:00:58",492855.20002382,4320472.95258531,"Doe"
"K2",39.03323,-123.08258,"2018-07-11 13:00:38",492852.598451648,4320467.40635505,"Doe"
"K2",39.03326,-123.08257,"2018-07-11 11:00:39",492853.466985648,4320470.73472148,"Doe"
"K2",39.03324,-123.08259,"2018-07-11 10:00:39",492851.733946502,4320468.51685804,"Doe"
"K2",39.03323,-123.08258,"2018-07-11 09:00:38",492852.598451648,4320467.40635505,"Doe"
"K2",39.03349,-123.08213,"2018-07-11 08:00:19",492891.572562541,4320496.22374993,"Doe"
"K2",39.03394,-123.08125,"2018-07-11 07:00:54",492967.781984699,4320546.09264459,"Doe"
"K2",39.03419,-123.08105,"2018-07-11 06:00:36",492985.11677797,4320573.82014133,"Doe"
"K2",39.0342,-123.08109,"2018-07-11 05:00:10",492981.655763782,4320574.93294385,"Doe"
"K2",39.0342,-123.08105,"2018-07-11 04:00:36",492985.117766602,4320574.92985884,"Doe"
"K2",39.03413,-123.0808,"2018-07-11 03:00:36",493006.748385132,4320567.14258951,"Doe"
"K2",39.03171,-123.07878,"2018-07-11 02:00:10",493181.347157019,4320298.4376821,"Doe"
"K2",39.03151,-123.07867,"2018-07-11 01:00:38",493190.848807793,4320276.2351039,"Doe"
"K2",39.03116,-123.08294,"2018-07-11 00:00:16",492821.230590097,4320237.72325202,"Doe"
"K2",39.03081,-123.08314,"2018-07-10 23:00:09",492803.884342287,4320198.89895991,"Doe"
"K2",39.03089,-123.08311,"2018-07-10 22:00:37",492806.489077967,4320207.77432258,"Doe"
"K2",39.03069,-123.0851,"2018-07-10 21:00:09",492634.225641508,4320185.73920626,"Doe"
"K2",39.03127,-123.08576,"2018-07-10 20:00:10",492577.160436666,4320250.15642647,"Doe"
"K2",39.03185,-123.08588,"2018-07-10 19:00:37",492566.834753384,4320314.52981133,"Doe"
"K2",39.03202,-123.08575,"2018-07-10 18:00:11",492578.104415948,4320333.38438911,"Doe"
"K2",39.0321,-123.08548,"2018-07-10 17:00:10",492601.481994454,4320342.24013517,"Doe"
"K2",39.03208,-123.08547,"2018-07-10 16:01:07",492602.345435797,4320340.01988776,"Doe"
"K2",39.03216,-123.08559,"2018-07-10 15:01:08",492591.967468496,4320348.90738889,"Doe"
"K2",39.03188,-123.08572,"2018-07-10 13:01:32",492580.686360267,4320317.84590279,"Doe"
"K2",39.03186,-123.08577,"2018-07-10 12:00:39",492576.356622838,4320315.63054718,"Doe"
"K2",39.03183,-123.08573,"2018-07-10 11:00:36",492579.815602918,4320312.29813289,"Doe"
"K2",39.03183,-123.08581,"2018-07-10 10:00:12",492572.89136584,4320312.3046605,"Doe"
"K2",39.03246,-123.08633,"2018-07-10 09:00:38",492527.950163138,4320382.25941853,"Doe"
"K2",39.03391,-123.08452,"2018-07-10 08:00:11",492684.759121602,4320543.02133775,"Doe"
"K2",39.03405,-123.08479,"2018-07-10 07:00:12",492661.40498608,4320558.57912719,"Doe"
"K2",39.03332,-123.08506,"2018-07-10 06:01:06",492637.960677179,4320477.59156876,"Doe"
"K2",39.03305,-123.08523,"2018-07-10 05:00:10",492623.218913298,4320447.64297094,"Doe"
"K2",39.03309,-123.08524,"2018-07-10 04:00:37",492622.357557409,4320452.08265107,"Doe"
"K2",39.0331,-123.08512,"2018-07-10 03:00:21",492632.744766821,4320453.18264422,"Doe"
"K2",39.03398,-123.08473,"2018-07-10 02:00:10",492666.590766775,4320550.80626661,"Doe"
"K2",39.03442,-123.08497,"2018-07-10 01:00:37",492645.864288747,4320599.65321097,"Doe"
"K2",39.03511,-123.08416,"2018-07-10 00:00:21",492716.040463809,4320676.15856272,"Doe"
"K2",39.03505,-123.08422,"2018-07-09 23:00:10",492710.841362179,4320669.50506221,"Doe"
"K2",39.03532,-123.08433,"2018-07-09 22:00:38",492701.348742225,4320699.47625968,"Doe"
"K2",39.03473,-123.08373,"2018-07-09 21:00:12",492753.217706509,4320633.95495147,"Doe"
"K2",39.03497,-123.08468,"2018-07-09 20:00:36",492671.020542555,4320660.66427779,"Doe"
"K2",39.0347,-123.08382,"2018-07-09 19:00:38",492745.425190943,4320630.63297153,"Doe"
"K2",39.03438,-123.08402,"2018-07-09 18:00:08",492728.082502804,4320595.13797611,"Doe"
"K2",39.03446,-123.0839,"2018-07-09 17:00:36",492738.476672281,4320604.00613165,"Doe"
"K2",39.03451,-123.08492,"2018-07-09 16:00:36",492650.20110154,4320609.63662858,"Doe"
"K2",39.03574,-123.0846,"2018-07-09 15:01:41",492678.023934151,4320746.10610251,"Doe"
"K2",39.03624,-123.0834,"2018-07-09 14:02:38",492781.93263298,4320801.49609913,"Doe"
"K2",39.03687,-123.08336,"2018-07-09 13:01:08",492785.458598571,4320871.40515816,"Doe"
"K2",39.03686,-123.08343,"2018-07-09 12:00:39",492779.399303826,4320870.30099384,"Doe"
"K2",39.03687,-123.08335,"2018-07-09 11:03:03",492786.324066719,4320871.40436515,"Doe"
"K2",39.03688,-123.08331,"2018-07-09 10:00:09",492789.786955561,4320872.5109121,"Doe"
"K2",39.03683,-123.08339,"2018-07-09 09:00:38",492782.858125198,4320866.96866565,"Doe"
"K2",39.03681,-123.0832,"2018-07-09 08:00:11",492799.299999407,4320864.73417333,"Doe"
"K2",39.03663,-123.08294,"2018-07-09 07:00:40",492821.783978852,4320844.7387017,"Doe"
"K2",39.03682,-123.08272,"2018-07-09 06:00:38",492840.843514525,4320865.8060074,"Doe"
"K2",39.03682,-123.08274,"2018-07-09 05:00:11",492839.112577019,4320865.80758152,"Doe"
"K2",39.03661,-123.08267,"2018-07-09 04:02:38",492845.149680883,4320842.49799587,"Doe"
"K2",39.03637,-123.08282,"2018-07-09 03:00:10",492832.143364612,4320815.87657304,"Doe"
"K2",39.03634,-123.08283,"2018-07-09 02:00:31",492831.274859195,4320812.54820722,"Doe"
"K2",39.03651,-123.08269,"2018-07-09 01:00:38",492843.408651368,4320831.40238939,"Doe"
"K2",39.0365,-123.08287,"2018-07-09 00:00:09",492827.829134857,4320830.30684706,"Doe"
"K2",39.03628,-123.08316,"2018-07-08 23:00:39",492802.708110579,4320805.91595581,"Doe"
"K2",39.03655,-123.08334,"2018-07-08 22:00:13",492787.157002997,4320835.89259632,"Doe"
"K2",39.03628,-123.08313,"2018-07-08 21:00:38",492805.304536607,4320805.9135828,"Doe"
"K2",39.03632,-123.08321,"2018-07-08 20:00:11",492798.384793972,4320810.35878442,"Doe"
"K2",39.03631,-123.0832,"2018-07-08 19:00:40",492799.249253921,4320809.24827492,"Doe"
"K2",39.03639,-123.08345,"2018-07-08 18:00:10",492777.620523132,4320818.14583632,"Doe"
"K2",39.03609,-123.08344,"2018-07-08 17:00:38",492778.455462226,4320784.85350521,"Doe"
"K2",39.03585,-123.08287,"2018-07-08 16:00:39",492827.763427931,4320758.17518402,"Doe"
"K2",39.03575,-123.08292,"2018-07-08 15:00:38",492823.425910225,4320747.08194893,"Doe"
"K2",39.0357,-123.08287,"2018-07-08 14:01:39",492827.748264925,4320741.52941678,"Doe"
"K2",39.03583,-123.08288,"2018-07-08 13:00:39",492826.895925362,4320755.9565368,"Doe"
"K2",39.03589,-123.08286,"2018-07-08 12:00:38",492828.632951507,4320762.61326702,"Doe"
"K2",39.03588,-123.0829,"2018-07-08 11:03:04",492825.170019877,4320761.50670312,"Doe"
"K2",39.03584,-123.08289,"2018-07-08 10:00:36",492826.031455645,4320757.06704316,"Doe"
"K2",39.03578,-123.08279,"2018-07-08 09:00:36",492834.680203373,4320750.40085521,"Doe"
"K2",39.03543,-123.08312,"2018-07-08 08:00:18",492806.083828889,4320711.58677616,"Doe"
"K2",39.03587,-123.08338,"2018-07-08 07:00:37",492783.625952153,4320760.43495116,"Doe"
"K2",39.03593,-123.08351,"2018-07-08 06:00:33",492772.380819729,4320767.10357837,"Doe"
"K2",39.03593,-123.08355,"2018-07-08 05:00:36",492768.918901277,4320767.10675704,"Doe"
"K2",39.03596,-123.08364,"2018-07-08 04:03:00",492761.132645544,4320770.44306816,"Doe"
"K2",39.03586,-123.08376,"2018-07-08 03:01:45",492750.7366773,4320759.3554451,"Doe"
"K2",39.03543,-123.08379,"2018-07-08 02:00:37",492748.096286175,4320711.63997081,"Doe"
"K2",39.03533,-123.08384,"2018-07-08 01:00:59",492743.7586307,4320700.54678022,"Doe"
"K2",39.03555,-123.08437,"2018-07-08 00:00:16",492697.910464598,4320725.00297803,"Doe"
"K2",39.03512,-123.0848,"2018-07-07 23:00:36",492660.650162503,4320677.31971718,"Doe"
"K2",39.03515,-123.08438,"2018-07-07 22:00:16",492697.003809271,4320680.61507096,"Doe"
"K2",39.03454,-123.08376,"2018-07-07 21:00:10",492750.601811485,4320612.87270711,"Doe"
"K2",39.0343,-123.08382,"2018-07-07 20:00:38",492745.38429386,4320586.24426837,"Doe"
"K2",39.03461,-123.084,"2018-07-07 19:00:36",492729.837066166,4320620.65988198,"Doe"
"K2",39.03448,-123.08408,"2018-07-07 18:00:36",492722.899767636,4320606.23994941,"Doe"
"K2",39.03443,-123.0841,"2018-07-07 17:00:09",492721.163643822,4320600.69296152,"Doe"
"K2",39.03442,-123.0841,"2018-07-07 16:00:37",492721.162617981,4320599.58324395,"Doe"
"K2",39.03437,-123.0846,"2018-07-07 14:00:39",492677.882556471,4320594.07477906,"Doe"
"K2",39.03437,-123.08464,"2018-07-07 13:01:06",492674.420561881,4320594.07799917,"Doe"
"K2",39.03434,-123.08458,"2018-07-07 12:00:39",492679.610458683,4320590.74401691,"Doe"
"K2",39.03435,-123.08456,"2018-07-07 11:00:40",492681.34248816,4320591.85212537,"Doe"
"K2",39.0345,-123.084,"2018-07-07 10:00:13",492729.825795303,4320608.45298848,"Doe"
"K2",39.03442,-123.084,"2018-07-07 09:00:40",492729.817598329,4320599.57524791,"Doe"
"K2",39.03421,-123.08321,"2018-07-07 08:00:30",492798.170628298,4320576.20834525,"Doe"
"K2",39.03387,-123.08134,"2018-07-07 07:00:11",492959.985504659,4320538.33158297,"Doe"
"K2",39.03393,-123.08128,"2018-07-07 06:00:40",492965.184481636,4320544.98524646,"Doe"
"K2",39.03389,-123.08136,"2018-07-07 05:00:23",492958.25648001,4320540.55256569,"Doe"
"K2",39.03414,-123.08097,"2018-07-07 04:00:38",492992.035846304,4320568.26538838,"Doe"
"K2",39.03408,-123.08061,"2018-07-07 03:00:38",493023.187998401,4320561.57941426,"Doe"
"K2",39.03408,-123.08059,"2018-07-07 02:00:13",493024.919002734,4320561.5778807,"Doe"
"K2",39.03411,-123.08065,"2018-07-07 01:00:40",493019.728940987,4320564.91163497,"Doe"
"K2",39.03363,-123.08077,"2018-07-06 18:00:43",493009.295629297,4320511.65441174,"Doe"
"K2",39.034,-123.08129,"2018-07-06 17:00:13",492964.325918521,4320552.75404199,"Doe"
"K2",39.03407,-123.08118,"2018-07-06 16:01:08",492973.853384618,4320560.51356327,"Doe"
"K2",39.03393,-123.0812,"2018-07-06 15:00:12",492972.108513629,4320544.97906351,"Doe"
"K2",39.03392,-123.08123,"2018-07-06 14:00:10",492969.511010809,4320543.87166395,"Doe"
"K2",39.03402,-123.08201,"2018-07-06 13:00:39",492902.011692612,4320555.02940437,"Doe"
"K2",39.03403,-123.0825,"2018-07-06 12:00:14",492859.603056542,4320556.1774656,"Doe"
"K2",39.03404,-123.08255,"2018-07-06 11:00:09",492855.27654954,4320557.29110856,"Doe"
"K2",39.03405,-123.08249,"2018-07-06 10:00:36",492860.470571713,4320558.39611576,"Doe"
"K2",39.03407,-123.08254,"2018-07-06 09:00:11",492856.145072617,4320560.61947573,"Doe"
"K2",39.03398,-123.08105,"2018-07-06 08:00:36",492985.096016741,4320550.51607418,"Doe"
"A5b",38.99863,-123.08251,"2018-07-27 16:00:30",492855.176133432,4316627.79031703,"Doe"
"A5b",38.99873,-123.08231,"2018-07-27 15:00:36",492872.504854115,4316638.87174854,"Doe"
"A5b",38.99877,-123.08232,"2018-07-27 14:00:38",492871.642934319,4316643.31137444,"Doe"
"A5b",38.99825,-123.07951,"2018-07-27 13:00:09",493114.919632017,4316585.39016791,"Doe"
"A5b",38.99778,-123.07942,"2018-07-27 12:00:38",493122.667587876,4316533.22696793,"Doe"
"A5b",38.99798,-123.07937,"2018-07-27 11:00:19",493127.016659247,4316555.41740373,"Doe"
"A5b",38.99781,-123.07937,"2018-07-27 10:01:06",493127.000213835,4316536.55232402,"Doe"
"A5b",38.99783,-123.07898,"2018-07-27 09:01:08",493160.773970687,4316538.74237731,"Doe"
"A5b",38.99842,-123.08023,"2018-07-27 08:00:11",493052.588644868,4316604.30994275,"Doe"
"A5b",38.99825,-123.0806,"2018-07-27 07:00:38",493020.532276517,4316585.47315974,"Doe"
"A5b",38.99848,-123.08267,"2018-07-27 06:00:11",492841.306068502,4316611.15722436,"Doe"
"A5b",38.99834,-123.08279,"2018-07-27 05:00:40",492830.900706489,4316595.63071674,"Doe"
"A5b",38.99739,-123.08141,"2018-07-27 04:00:13",492950.305881228,4316490.10045551,"Doe"
"A5b",38.99728,-123.08075,"2018-07-27 03:00:38",493007.447724024,4316477.84274529,"Doe"
"A5b",38.99721,-123.08072,"2018-07-27 02:00:38",493010.038689902,4316470.07246854,"Doe"
"A5b",38.99737,-123.08057,"2018-07-27 01:00:21",493023.043677539,4316487.81633097,"Doe"
"A5b",38.99662,-123.07981,"2018-07-27 00:01:38",493088.782905793,4316404.53008773,"Doe"
"A5b",38.99627,-123.07849,"2018-07-26 23:00:10",493203.055999353,4316365.59086108,"Doe"
"A5b",38.99643,-123.07879,"2018-07-26 22:00:09",493177.092468745,4316383.36866318,"Doe"
"A5b",38.99691,-123.07884,"2018-07-26 21:01:26",493172.808785465,4316436.63850721,"Doe"
"A5b",38.99789,-123.07845,"2018-07-26 20:00:13",493206.674747853,4316545.36096243,"Doe"
"A5b",38.99775,-123.07866,"2018-07-26 19:00:38",493188.476513874,4316529.8407043,"Doe"
"A5b",38.99775,-123.0793,"2018-07-26 18:00:14",493133.056025511,4316529.88877892,"Doe"
"A5b",38.99786,-123.07886,"2018-07-26 16:00:36",493171.168184033,4316542.06250184,"Doe"
"A5b",38.99785,-123.07895,"2018-07-26 15:02:36",493163.373727669,4316540.95954536,"Doe"
"A5b",38.99815,-123.07899,"2018-07-26 14:00:37",493159.938834458,4316574.25386733,"Doe"
"A5b",38.99858,-123.07845,"2018-07-26 13:00:13",493206.74072366,4316621.93099599,"Doe"
"A5b",38.99831,-123.08065,"2018-07-26 12:00:36",493016.208479217,4316592.13525773,"Doe"
"A5b",38.99833,-123.08064,"2018-07-26 11:00:36",493017.076383259,4316594.35391204,"Doe"
"A5b",38.99832,-123.08059,"2018-07-26 10:00:36",493021.405091348,4316593.24036779,"Doe"
"A5b",38.99785,-123.08039,"2018-07-26 09:00:38",493038.677803927,4316541.06865834,"Doe"
"A5b",38.99781,-123.08054,"2018-07-26 08:00:11",493025.684718606,4316536.64129542,"Doe"
"A5b",38.99758,-123.08081,"2018-07-26 07:00:36",493002.281566369,4316511.13866972,"Doe"
"A5b",38.99752,-123.08104,"2018-07-26 06:00:38",492982.358854166,4316504.49810889,"Doe"
"A5b",38.99733,-123.08016,"2018-07-26 05:00:18",493058.54371006,4316483.3461513,"Doe"
